Course ID,Section,Date,Professor,Professor Score,Difficulty
SOSC 12600,1,Spring 2020,Hussein Agrama,5.760405921483850,N/A
SOSC 12600,1,Spring 2020,Hussein Agrama,6.057738458140050,N/A
SOSC 12600,1,Spring 2020,Michele Friedner,8.503364497894240,N/A
SOSC 12600,1,Spring 2020,Elham Mireshghi,6.716942773233100,N/A
SOSC 12600,2,Spring 2020,Sean Dowdy,7.2444022350414800,N/A
SOSC 12600,2,Spring 2020,Hannah McElgunn,5.653357950656710,N/A
SOSC 12600,2,Spring 2020,Elizabeth Beal,7.669448880487570,N/A
SOSC 12600,2,Spring 2020,Damien Bright,6.10790846904004,N/A
SOSC 12600,2,Spring 2020,Amy McLachlan,4.880476123224230,N/A
SOSC 12600,9,(2206) Summer 2020,Eike Marten,1.1994698475811800,N/A
SOSC 12600,9,(2206) Summer 2020,Basil Salem,0.9982364465302900,N/A
RUSS 20103,1,Autumn 2020,Mark Baugher,5.745401157415330,N/A
RUSS 20103,1,Autumn 2019,Erik Houle,N/A,N/A
RUSS 20103,1,Autumn 2016,Erik Houle,9.955,5.33
RUSS 20103,1,Autumn 2017,Mark Baugher,9.875,3.50
RUSS 20103,1,Autumn 2018,Erik Houle,9.945,5.17
RUSS 20103,2,Autumn 2020,Erik Houle,9.536,N/A
RUSS 20103,2,Autumn 2018,Maria Iakubovich,9.505000000000000,6.67
RUSS 20103,2,Autumn 2019,Mark Baugher,N/A,N/A
CHEM 23100,0,Winter 2015,"Sergey Kozmin,Valerie Keller",9.75,9.05
CHEM 23100,0,Winter 2016,"Bryan Dickinson,Valerie Keller",8.950715271305630,10.94
CHEM 23100,1,Winter 2020,"Bryan Dickinson, Valerie Keller",6.2649260501014700,N/A
CHEM 23100,1,Winter 2021,"Bryan Dickinson, Valerie Keller",5.973323650330640,N/A
CHEM 23100,1,Winter 2017,"Bryan Dickinson,Valerie Keller",7.2276873761886900,8.82
CHEM 23100,1,Winter 2018,"Valerie Keller,Viresh H Rawal",7.4432350912017800,8.08
PBPL 21310,1,Spring 2020,Sabina Shaikh,9.566,N/A
HIST 16800,1,Winter 2015,Cameron Hawkins,5.701817006907260,4.67
HIST 16800,1,Winter 2016,Clifford Ando,8.541212887769860,4.58
HIST 16800,1,Winter 2017,Clifford Ando,7.179994601857430,6.70
HIST 16800,1,Winter 2020,Alain Bresson,6.391047436670330,N/A
HIST 16800,1,Winter 2021,Alain Bresson,7.939890918117660,N/A
HIST 16800,2,Winter 2015,Amy Genova,5.971620743052350,6.10
HIST 16800,2,Winter 2016,Jared Kreiner,8.011735640743760,5.00
HIST 16800,2,Winter 2017,Jared Kreiner,9.229131962914370,4.82
HIST 16800,2,Winter 2020,Nolan Epstein,5.311642256817620,N/A
HIST 16800,3,Winter 2015,Jason Osequeda,4.5142033405439900,7.33
HIST 16800,3,Winter 2016,Emily Forden,9.40668333392437,4.72
HIST 16800,3,Winter 2017,Emily Forden,9.433333333333330,3.90
HIST 16800,3,Winter 2020,Nolan Epstein,5.581037790938210,N/A
HIST 16800,4,Winter 2017,Jonah Radding,7.91458853938871,3.90
HIST 16800,4,Winter 2020,Jordan Johansen,6.464931995224420,N/A
KORE 20300,1,Spring 2015,Hi Sun Kim,10.0,5.33
KORE 20300,1,Spring 2016,Arum Kang,9.835,5.67
KORE 20300,1,Spring 2018,Jieun Kim,10.0,4.17
KORE 20300,1,Spring 2020,Jieun Kim,10.0,N/A
KORE 20300,1,Spring 2017,Won Na,9.5,3.83
ANTH 28410,1,Spring 2016,Gil J Stein,9.34375,6.60
FREN 14500,1,Spring 2020,Celine Bordeaux,9.84,N/A
PERS 20101,1,Autumn 2020,Michelle Quay,10.0,N/A
PERS 20101,1,Autumn 2019,Saeed Ghahremani,N/A,N/A
PERS 20101,1,Autumn 2016,Saeed Ghahremani,9.75,6.00
CHDV 27950,1,Autumn 2015,Dario Maestripieri,8.680000000000000,4.82
CHDV 27950,1,Winter 2015,Dario Maestripieri,6.712228226682680,4.25
CHDV 27950,1,Autumn 2016,Dario Maestripieri,6.300539543661010,2.11
MDVL 12001,1,Autumn 2020,Jonathan Lyon,9.68,N/A
ANTH 23094,1,Winter 2021,Diana Schwartz Francisco,9.802,N/A
CHDV 25100,1,Winter 2017,Pierre Sean Brotherton,7.314806090810210,9.33
CHDV 25100,1,Spring 2016,Pierre Sean Brotherton,9.898888888888890,9.14
ENGL 28710,1,Winter 2017,Megan Tusler,9.963333333333340,8.00
CHEM 30600,1,Winter 2017,John Anderson,9.358333333333330,5.50
CHEM 30600,1,Winter 2018,John Anderson,4.4173344043212000,7.33
CRES 27535,1,Autumn 2020,Joshua Babcock,9.934,N/A
MATH 25400,1,Autumn 2015,Rohit Nagpal,3.835948124588730,6.00
MATH 25400,3,Autumn 2020,Philip Tosteson,4.945346896249180,N/A
MATH 25400,3,Autumn 2019,Antoni Rangachev,9.693,N/A
MATH 25400,3,Autumn 2014,Ian Le,5.786310228851360,8.83
MATH 25400,3,Autumn 2015,Keerthi Shyam Madapusi Sampath,9.688531841778170,10.42
MATH 25400,4,Autumn 2020,Philip Tosteson,5.91443525626965,N/A
MATH 25400,4,Autumn 2019,Antoni Rangachev,5.834983768370260,N/A
MATH 25400,5,Winter 2021,Jitka Stehnova,7.406805476347150,N/A
MATH 25400,5,Winter 2018,Antoni Rangachev,8.883500767712220,6.53
MATH 25400,5,Winter 2020,John Boller,6.66323875849967,N/A
PORT 10100,1,Autumn 2020,Juliano Saccomani,9.868,N/A
PORT 10100,1,Autumn 2014,Ana Maria Lima,N/A,2.20
PORT 10100,1,Autumn 2015,Ana Maria Lima,N/A,4.20
PORT 10100,1,Autumn 2018,Alice McLean,N/A,6.60
PORT 10100,1,Autumn 2016,Ana Maria Lima,N/A,3.33
PORT 10100,1,Autumn 2017,Alice McLean,N/A,4.00
PORT 10100,2,Autumn 2014,Alice McLean,N/A,4.25
PORT 10100,2,Autumn 2016,Alice McLean,N/A,2.33
LATN 22120,1,Winter 2021,Shadi Bartsch,9.72,N/A
ENGL 29416,1,Autumn 2020,Francoise Meltzer,9.47,N/A
GREK 10300,1,Spring 2015,Julia Mebane,9.26,5.63
GREK 10300,1,Spring 2016,Angharad Darden,9.6,6.20
GREK 10300,1,Spring 2017,Jonah Radding,8.885,6.13
GREK 10300,1,Spring 2018,David Perry,7.67,5.00
GREK 10300,1,Spring 2019,Mary Rosalie Stoner,9.630000000000000,6.00
GREK 10300,1,Spring 2020,Georgios Gittis,9.942,N/A
GREK 10300,2,Spring 2018,Jordan Johansen,9.45,5.00
GREK 10300,2,Spring 2019,Michael Moore,9.375,3.50
NORW 10300,1,Spring 2015,Kimberly Kenny,9.89,2.86
NORW 10300,1,Spring 2016,Kimberly Kenny,9.665,2.38
NORW 10300,1,Spring 2017,Kimberly Kenny,10.0,2.33
NORW 10300,1,Spring 2018,Kimberly Kenny,9.93,2.70
NORW 10300,1,Spring 2019,Kimberly Kenny,10.0,1.00
NORW 10300,1,Spring 2020,Kimberly Kenny,10.0,N/A
HIPS 22709,1,Spring 2020,Thomas Pashby,9.454,N/A
GNSE 25404,1,Winter 2020,Tyler Zimmer,9.787,N/A
BIOS 23289,1,Winter 2020,John Timothy Wootton,N/A,N/A
HIST 25613,1,Spring 2020,Richard Payne,9.96,N/A
HMRT 24720,1,Autumn 2019,Erin McFee,9.608,N/A
CHIN 20603,1,Spring 2020,Yujia Ye,10.0,N/A
CHIN 20603,1,Spring 2017,Youqin Wang,10.0,5.00
CMLT 22400,1,Autumn 2020,Daniel Morgan,5.347886073317550,N/A
CMLT 22400,1,Autumn 2014,Thomas R Gunning,9.662222222222220,9.38
CMLT 22400,1,Autumn 2015,Matthew Hauske,8.91693787881605,8.32
CMLT 22400,1,Autumn 2016,Thomas R Gunning,8.454322073865220,6.95
CMLT 22400,1,Autumn 2019,Allyson Field,7.906641064519240,N/A
BCSN 21400,1,Spring 2020,Nada Petkovic,9.802,N/A
HIST 29803,1,Autumn 2020,Peggy ODonnell,9.051142163246630,N/A
HIST 29803,1,Winter 2020,Peggy ODonnell,9.159966210270670,N/A
HIST 29803,1,Spring 2020,Peggy ODonnell,9.797437612192460,N/A
HIST 29803,1,Winter 2021,Peggy ODonnell,9.373342226602370,N/A
HIST 29803,1,Autumn 2019,Peggy ODonnell,9.834,N/A
HIST 29803,2,Winter 2021,Peggy ODonnell,8.55914962514519,N/A
LING 21611,1,Autumn 2020,Susan Gal,9.972,N/A
ANTH 24316,1,Spring 2020,Elizabeth Beal,9.754000000000000,N/A
ECON 26920,1,Autumn 2020,James A Leitzel,8.114153194652490,N/A
ECON 26920,1,Autumn 2019,James A Leitzel,9.539,N/A
HIPS 22800,1,Spring 2017,Francis McKay,9.582222222222220,7.57
BIOS 11140,1,Winter 2020,Navneet Bhasin,N/A,N/A
BIOS 11140,9,(2206) Summer 2020,Navneet Bhasin,8.303954263935210,N/A
BIOS 11140,9,(2206) Summer 2020,"Navneet Bhasin, Christopher Schonbaum",10.0,N/A
BIOS 25326,1,Spring 2020,"Hilary Ann Kenny, Ernest Lengyel",N/A,N/A
PORT 20600,1,Winter 2020,Ana Maria Lima,9.9,N/A
SOCI 20122,1,Spring 2016,Linda J Waite,9.213333333333330,3.79
SOCI 20122,1,Winter 2020,Linda J Waite,5.666635528968880,N/A
CRES 21903,1,Winter 2020,Agnes Lugo-Ortiz,7.291080458338520,N/A
CRES 21903,1,Spring 2016,Larissa Brewer-Garcia,8.484268277494090,5.67
CRES 21903,1,Spring 2017,Larissa Brewer-Garcia,5.8034912331686500,6.25
CRES 21903,1,Winter 2015,Agnes Lugo-Ortiz,9.014444444444450,5.67
BIOS 13112,1,Spring 2020,Eric C Larsen,N/A,N/A
HIST 27605,1,Autumn 2015,Amy Dru Stanley,9.422222222222220,7.94
ANTH 25117,1,Autumn 2015,Larisa Jasarevic,5.4906084057713900,8.40
ANTH 25117,1,Winter 2015,Larisa Jasarevic,7.949075010348290,6.33
ANTH 25117,1,Autumn 2016,Larisa Jasarevic,8.82,6.55
PHIL 26000,0,Winter 2015,Benjamin Callard,7.289752301656200,4.48
PHIL 26000,0,Winter 2016,Benjamin Callard,9.835555555555560,5.27
PHIL 26000,1,Winter 2017,Benjamin Callard,9.418319752083860,5.20
PHIL 26000,1,Winter 2020,Daniel Moerner,5.778721209462380,N/A
PHIL 26000,1,Winter 2021,Daniel Moerner,9.22554059595705,N/A
ECON 20010,1,Autumn 2020,Victor Lima Herrera,7.244367670157480,N/A
ECON 20010,1,Autumn 2014,Victor Lima Herrera,9.598888888888890,9.83
ECON 20010,1,Autumn 2015,Victor Lima Herrera,6.74868243319133,15.80
ECON 20010,1,Autumn 2016,Victor Lima Herrera,8.240157844953640,11.58
ECON 20010,1,Spring 2015,Victor Lima Herrera,8.385549507723770,10.54
ECON 20010,1,Spring 2016,Jose Cuesta Rodriguez,6.6076072634805300,8.17
ECON 20010,1,Spring 2017,Victor Lima Herrera,8.385839064085940,11.37
ECON 20010,1,Spring 2020,Victor Lima Herrera,6.541661728525620,N/A
ECON 20010,1,Autumn 2019,Victor Lima Herrera,8.99093661803173,N/A
ECON 20010,2,Autumn 2020,Victor Lima Herrera,7.299433723885030,N/A
ECON 20010,2,Autumn 2015,Victor Lima Herrera,9.012706169721520,14.06
ECON 20010,2,Autumn 2016,Victor Lima Herrera,7.878989092821780,17.64
ECON 20010,2,Autumn 2019,Victor Lima Herrera,8.078362531919590,N/A
HEBR 20106,1,Spring 2018,Dennis G Pardee,9.25,6.50
MATH 16300,2,Spring 2020,Caroline Terry,4.873460715504320,N/A
MATH 16300,3,Spring 2017,Jesse Wolfson,5.136017302368170,10.40
MATH 16300,3,Spring 2020,Caroline Terry,4.760833070587270,N/A
MATH 16300,3,Spring 2017,John Boller,9.466666666666670,10.00
MATH 16300,3,Spring 2015,Baoping Liu,6.546006893304940,7.71
MATH 16300,4,Spring 2020,Henrik Matthiesen,6.274546514691460,N/A
MATH 16300,4,Spring 2015,Baoping Liu,6.7791156039488200,7.13
MATH 16300,5,Spring 2016,"Ana Balibanu,Ilya Grigoriev",7.087407956094770,11.67
MATH 16300,5,Spring 2020,Robert A Fefferman,7.038725576493660,N/A
MATH 16300,5,Spring 2017,Dana Mendelson,9.094190137448580,10.16
SOSC 13110,1,Autumn 2020,Robert Gulotty,9.372,N/A
SOSC 13110,1,Autumn 2019,Monika Nalepa,7.221886065939120,N/A
ECON 20000,1,Autumn 2020,Doron Ravid,3.797585967014040,N/A
ECON 20000,1,Autumn 2014,"Santiago Caicedo Soler,Victor Gay",4.026359148660680,8.23
ECON 20000,1,Autumn 2015,Santiago Caicedo Soler,4.404611658305600,6.36
ECON 20000,1,Spring 2015,Grace Tsiang,4.756282745638140,7.69
ECON 20000,1,Spring 2016,Grace Tsiang,4.330085955291150,8.81
ECON 20000,1,Spring 2017,Karen Ye,5.135310184019200,5.94
ECON 20000,1,Spring 2020,Alessandra Voena,4.781280525851250,N/A
ECON 20000,1,Autumn 2019,Doron Ravid,3.8853701696945800,N/A
ECON 20000,2,Autumn 2020,Doron Ravid,3.9217799211767700,N/A
ECON 20000,2,Autumn 2014,"Peter Evangelakis,Arvid Rachel Dirk Viaene",3.865208247775110,8.87
ECON 20000,2,Autumn 2015,"Ging Cee Ng,Victor Gay",4.271224127381730,7.14
ECON 20000,2,Autumn 2016,Doron Ravid,3.902549177544380,10.36
ECON 20000,2,Spring 2015,Grace Tsiang,4.771930972569180,8.94
ECON 20000,2,Spring 2016,Grace Tsiang,4.305509352223080,8.62
ECON 20000,2,Spring 2017,Daniel Hedblom,4.801373280421480,7.50
ECON 20000,2,Spring 2020,Alessandra Voena,5.131326839605840,N/A
ECON 20000,2,Autumn 2019,Antonios Tsiflis,4.952438641989600,N/A
ECON 20000,3,Autumn 2020,Doron Ravid,3.494586023737730,N/A
ECON 20000,3,Autumn 2014,"David Coble Fernandez,Arvid Rachel Dirk Viaene",5.676581732401860,7.75
ECON 20000,3,Autumn 2015,"Doron Ravid,Santiago Caicedo Soler",4.2716920599697900,7.75
ECON 20000,3,Autumn 2019,Srinivasan Vasudevan,4.18594555206894,N/A
ECON 20000,4,Autumn 2020,Srinivasan Vasudevan,5.13399132808299,N/A
ECON 20000,4,Autumn 2014,"Santiago Caicedo Soler,Victor Gay",4.189514838537920,8.06
ECON 20000,4,Autumn 2016,Alessandra Voena,4.771554039898680,7.31
ECON 20000,4,Autumn 2019,Srinivasan Vasudevan,4.2170864378206300,N/A
ECON 20000,5,Autumn 2020,Gina Pieters,5.5581527273882400,N/A
ECON 20000,5,Autumn 2014,"Jialin Li,Bradley Setzler",4.060399470881460,9.74
ECON 20000,5,Autumn 2015,"Ging Cee Ng,Sarojini Rao",9.951111111111110,5.66
ECON 20000,5,Autumn 2016,Doron Ravid,3.7943899972697000,9.58
ECON 20000,5,Autumn 2019,Pablo Pena Munoz,5.440558387958240,N/A
ECON 20000,6,Autumn 2020,Gina Pieters,5.651030369861120,N/A
ECON 20000,6,Autumn 2014,"David Coble Fernandez,Peter Evangelakis",4.5164637925153500,9.18
ECON 20000,6,Autumn 2015,Peter Evangelakis,3.100983929045480,9.61
ECON 20000,6,Autumn 2016,Alessandra Voena,5.049408674488490,7.09
ECON 20000,6,Autumn 2019,Pablo Pena Munoz,5.844191156550570,N/A
ECON 20000,7,Autumn 2014,"Jialin Li,Bradley Setzler",4.79495839884919,5.47
ECON 20000,7,Autumn 2015,Sarojini Rao,5.043627577996960,6.50
ECON 20000,9,(2166) Summer 2016,Victor Lima Herrera,4.622249752117500,13.25
ECON 20000,9,(2206) Summer 2020,Victor Lima Herrera,0.2771632711868640,N/A
HIST 24513,1,Autumn 2019,Guy S Alitto,9.475,N/A
GEOS 13300,1,Spring 2015,Dorian Abbot,8.768333333333330,8.00
GEOS 13300,1,Spring 2016,Dorian Abbot,9.0797760884719,6.75
GEOS 13300,1,Spring 2017,Dorian Abbot,6.168655683038490,6.40
GEOS 13300,1,Spring 2020,Tiffany A. Shaw,6.279917311931270,N/A
CRES 20701,1,Autumn 2020,Emily Osborn,6.170994293168110,N/A
CRES 20701,1,Winter 2015,Emily Osborn,7.893202451478990,4.86
CRES 20701,1,Winter 2017,Emily Osborn,6.917615734809600,5.33
CRES 20701,1,Autumn 2019,Emily Osborn,5.603884069786400,N/A
CRES 20701,1,Autumn 2015,Emily Osborn,9.360000000000000,5.96
MUSI 17000,1,Autumn 2016,Mollie Stone,9.46958747235201,2.00
MUSI 17000,1,Spring 2017,Mollie Stone,9.544740665122310,2.31
MUSI 17000,1,Winter 2015,James Kallembach,10.0,2.50
MUSI 17000,1,Winter 2017,Mollie Stone,8.767594243110360,2.00
MDVL 21900,1,Winter 2021,H. Steinberg,9.75,N/A
BIOS 11125,1,Winter 2020,"Marcelo Nobrega, Aaron Turkewitz",N/A,N/A
PLSC 29202,1,Spring 2016,Austin Carson,8.626856194092600,8.14
PLSC 29202,1,Spring 2017,Austin Carson,9.018344103776690,10.62
PLSC 29202,1,Autumn 2019,Austin Carson,9.466,N/A
PHIL 29902,1,Winter 2021,Agnes Callard,5.3939991148729000,N/A
PHIL 29902,1,Spring 2020,Tyler Zimmer,4.6685143694852400,N/A
PHIL 29902,3,Winter 2021,Emily Dupree,10.0,N/A
PBPL 21800,1,Winter 2015,Sabina Shaikh,7.83997364142873,5.44
PBPL 21800,1,Autumn 2016,Sabina Shaikh,7.900566998647870,6.00
PBPL 21800,1,Autumn 2019,Sabina Shaikh,9.379,N/A
MENG 27300,1,Autumn 2015,Paul Nealey,8.06495092161401,10.67
MENG 27300,1,Autumn 2016,Mark Stoykovich,9.815555555555560,11.67
BIOS 27813,9,Winter 2020,Kay Macleod,N/A,N/A
NEHC 20013,1,Spring 2015,Nadine Moeller,7.452603852242940,3.27
NEHC 20013,1,Spring 2016,Oren Siegel,7.5877013483932200,3.67
NEHC 20013,1,Spring 2017,Nadine Moeller,9.61222222222222,3.29
NEHC 20013,1,Spring 2020,Brian Muhs,4.962622467931030,N/A
PHSC 18800,1,Autumn 2020,Daniel Hooper,9.38,N/A
ARTV 23804,1,Autumn 2014,Scott Wolniak,8.84351181619089,9.83
ARTV 23804,1,Spring 2016,Scott Wolniak,9.581689902250300,7.50
ARTV 23804,1,Winter 2017,Scott Wolniak,9.767777777777780,9.60
CATA 21900,1,Winter 2016,Alba Girons Masot,9.944444444444450,5.25
CATA 21900,1,Winter 2017,Alba Girons Masot,8.169743839269370,4.00
CRES 20104,1,Winter 2015,Forrest Stuart,5.936058166785000,6.70
CRES 20104,1,Autumn 2016,Forrest Stuart,9.41888888888889,6.21
CRES 20104,1,Spring 2020,Marco Garrido,6.441648518128360,N/A
HMRT 25408,1,Winter 2021,Keyao Pan,9.794000000000000,N/A
MDVL 16900,1,Spring 2020,Richard Payne,9.626,N/A
FREN 20602,1,Autumn 2020,Sylvie Goutas,7.960000000000000,N/A
FREN 20602,1,Autumn 2018,Sylvie Goutas,N/A,6.33
FREN 20602,1,Winter 2020,Sylvie Goutas,5.73868724180417,N/A
CMSC 15100,1,Autumn 2020,Timothy Ng,6.1836765885733600,N/A
CMSC 15100,1,Autumn 2014,Adam Shaw,8.835613247293860,11.87
CMSC 15100,1,Autumn 2015,Adam Shaw,8.212499777939420,12.08
CMSC 15100,1,Autumn 2016,Adam Shaw,7.9947844211901000,9.83
CMSC 15100,1,Autumn 2017,Adam Shaw,9.896666666666670,10.68
CMSC 15100,1,Winter 2016,John Reppy,5.744593040981580,12.10
CMSC 15100,1,Winter 2017,John Reppy,6.5393795027283500,15.08
CMSC 15100,1,Winter 2018,John Reppy,5.228912959455340,14.34
CMSC 15100,1,Winter 2020,Adam Shaw,8.281877031254130,N/A
CMSC 15100,1,Spring 2020,Timothy Black,6.702628899563800,N/A
CMSC 15100,1,Winter 2021,Timothy Black,5.789108243128730,N/A
CMSC 15100,1,Autumn 2019,Adam Shaw,7.8353604175219,N/A
CMSC 15100,2,Autumn 2020,Timothy Ng,7.530168453954240,N/A
CMSC 15100,2,Autumn 2014,John Reppy,5.854310555919660,11.26
CMSC 15100,2,Autumn 2015,Adam Shaw,9.116251041284060,14.48
CMSC 15100,2,Autumn 2016,Adam Shaw,8.384650224581260,12.10
CMSC 15100,2,Autumn 2017,Adam Shaw,8.80107656168603,12.55
CMSC 15100,2,Winter 2018,Timothy Black,8.183105307127790,11.17
CMSC 15100,2,Winter 2020,Kartik Singhal,5.7834316809625700,N/A
CMSC 15100,2,Winter 2021,Adam Shaw,6.679859921786660,N/A
CMSC 15100,2,Spring 2020,Timothy Black,5.658829445472730,N/A
CMSC 15100,2,Autumn 2019,Adam Shaw,8.947136525244090,N/A
CMSC 15100,3,Autumn 2020,Adam Shaw,7.665854020976920,N/A
CMSC 15100,3,Autumn 2014,Matthew Wachs,7.415388125880740,11.72
CMSC 15100,3,Autumn 2015,Matthew Wachs,7.1943677395193400,13.85
CMSC 15100,3,Autumn 2016,Matthew Wachs,6.376305824228850,10.26
CMSC 15100,3,Autumn 2017,Matthew Wachs,6.241587913182720,11.76
CMSC 15100,3,Winter 2021,Adam Shaw,7.137195430113340,N/A
CMSC 15100,3,Autumn 2019,Matthew Wachs,7.760243500827030,N/A
CMSC 15100,9,(2166) Summer 2016,Nicholas Seltzer,5.198882927262560,20.71
CMSC 15100,9,(2156) Summer 2015,Nicholas Seltzer,4.93260678713153,18.22
CMSC 15100,9,(2176) Summer 2017,Nicholas Seltzer,4.854497530926440,18.00
CMSC 15100,9,(2206) Summer 2020,Aritra Sen,2.2678266631137000,N/A
ASTR 18300,1,Winter 2017,Doyal Al Harper,4.17380554082975,8.33
ASTR 18300,1,Winter 2020,Doyal Al Harper,9.401,N/A
SOSC 24701,1,Winter 2021,Susan Gzesh,9.8,N/A
BIOS 23261,1,Autumn 2019,Mark Webster,9.380000000000000,N/A
PBPL 26303,1,Spring 2020,Charles (Chad) Broughton,10.0,N/A
BIOS 10602,1,Autumn 2019,Esmael Jafari Haddadian,N/A,N/A
HMRT 24725,1,Winter 2021,Erin McFee,9.862,N/A
ENGL 25320,1,Autumn 2020,Supurna Dasgupta,10.0,N/A
BUSN 20340,1,Winter 2020,Starr Marcello,6.436866666666670,N/A
BUSN 20340,1,Winter 2021,Starr Marcello,8.608333333333330,N/A
BUSN 20340,2,Winter 2020,Starr Marcello,10.0,N/A
MATH 16200,2,Winter 2018,Marco Mendez Guaraco,5.262386022252450,7.83
MATH 16200,2,Winter 2020,Dana Mendelson,4.77655468681195,N/A
MATH 16200,2,Winter 2021,Wenyu Pan,6.204537581587420,N/A
MATH 16200,3,Winter 2016,"Asilata Bapat,Matthew Creek",7.5710818630473,10.33
MATH 16200,3,Winter 2018,Dana Mendelson,7.88402095096437,13.90
MATH 16200,3,Winter 2020,Dana Mendelson,5.57561305790138,N/A
MATH 16200,3,Winter 2021,Mark Cerenzia,6.527911753481230,N/A
MATH 16200,3,Winter 2020,Mark Cerenzia,6.486331418618080,N/A
MATH 16200,3,Winter 2021,Ao Sun,6.643765478368940,N/A
MATH 16200,3,Winter 2015,Robert A Fefferman,9.736666666666670,7.64
MATH 16200,4,Winter 2021,Ao Sun,5.4687516317483900,N/A
MATH 16200,4,Winter 2018,Marco Mendez Guaraco,5.565948925704480,12.13
MATH 16200,4,Winter 2021,Howard Masur,6.227767083206940,N/A
MATH 16200,5,Winter 2016,"Ana Balibanu,Ilya Grigoriev",7.62553559837298,8.60
MATH 16200,5,Winter 2018,Dana Mendelson,7.05463798181836,14.17
MATH 16200,5,Winter 2020,Robert A Fefferman,6.950032106545590,N/A
MATH 16200,5,Winter 2021,Xuan Wu,6.548223972756900,N/A
MATH 16200,5,Winter 2016,Sebastian Hurtado-Salazar,4.6515297824661700,9.67
MENG 25610,1,Spring 2020,Marco Govoni,9.368,N/A
MENG 25610,1,Winter 2021,Marco Govoni,6.860818875564550,N/A
AANL 10102,1,Winter 2021,Theo Van Den Hout,9.8,N/A
NEAA 20332,1,Winter 2020,David Schloen,9.384,N/A
HMRT 27380,1,Autumn 2019,Tyler Zimmer,9.814,N/A
HIPS 25309,1,Spring 2016,Michael Paul Rossi,9.927777777777780,6.00
ENST 23550,1,Winter 2020,Alison Anastasio,9.442,N/A
HIST 16101,1,Autumn 2020,Emilio Kouri,5.4221550019770700,N/A
HIST 16101,1,Autumn 2014,"Ramon Gutierrez,Rosario Granados",3.6967536575721600,5.85
HIST 16101,1,Autumn 2015,Emilio Kouri,7.095891656781340,6.11
HIST 16101,1,Autumn 2016,Alan Kolata,8.726284104389090,5.14
HIST 16101,1,Autumn 2019,Emilio Kouri,9.421,N/A
HIST 16101,2,Autumn 2020,Emilio Kouri,6.909923882957690,N/A
CMSC 20900,1,Autumn 2020,Diana Franklin,6.834877213470030,N/A
CMSC 20900,1,Autumn 2017,Diana Franklin,8.231782491363210,7.16
CMSC 20900,1,Autumn 2019,Diana Franklin,9.057000000000000,N/A
CMSC 27130,1,Autumn 2020,Alexander Razborov,5.052142638868970,N/A
CMSC 27130,1,Autumn 2017,Alexander Razborov,9.310000000000000,7.69
CMSC 27130,1,Autumn 2016,Alexander Razborov,9.011173315705120,7.10
CMSC 27130,1,Autumn 2019,Alexander Razborov,4.838960118242090,N/A
GNSE 25262,1,Winter 2021,Kaneesha Parsard,9.95,N/A
MATH 25900,3,Spring 2017,Keerthi Shyam Madapusi Sampath,6.622076538563070,13.73
MATH 25900,3,Spring 2020,Frank Calegari,4.401338266726840,N/A
MATH 25900,3,Spring 2015,Matthew Emerton,6.444696389085220,9.00
MATH 25900,3,Spring 2016,Matthew Emerton,6.428574354301680,9.46
MATH 25900,3,Spring 2017,Matthew Emerton,9.041666666666670,7.00
MATH 25900,4,Spring 2020,Matthew Emerton,5.8357974810739900,N/A
TAPS 22900,1,Spring 2020,Tiffany Trent,9.486,N/A
TAPS 22900,1,Winter 2021,Tiffany Trent,6.421967978560760,N/A
CRWR 17004,1,Autumn 2019,William Boast,8.998000000000000,N/A
ARTH 17704,1,Winter 2020,Dieter Roelstraete,8.985000000000000,N/A
ARTH 17704,1,Winter 2021,Dieter Roelstraete,6.8277093839355300,N/A
SOCI 20242,1,Winter 2016,Kimberly Hoang,9.964444444444440,7.08
TAPS 21860,1,Winter 2021,Scott Elmegreen,9.912000000000000,N/A
PBPL 28776,1,Spring 2020,Emine Deniz,9.65,N/A
PBPL 28925,1,Autumn 2019,Kavi Bhalla,9.411000000000000,N/A
BIOS 26318,1,Autumn 2019,"Stefano Allesina,Dmitry Kondrashov",N/A,N/A
SOSC 19023,9,Autumn 2014,Robert J Morrissey,9.3025,11.67
SOSC 19023,9,Autumn 2016,Robert J Morrissey,8.679452129012280,27.50
TAPS 15500,1,Autumn 2020,Terrance Brown,9.604,N/A
TAPS 15500,1,Autumn 2015,John Petrakis,5.565672790320780,6.25
TAPS 15500,1,Autumn 2019,Terrance Brown,7.43003328568834,N/A
TAPS 15500,1,Autumn 2014,John Petrakis,7.193345643817250,7.20
TAPS 15500,1,Autumn 2016,John Petrakis,7.5643052122571400,4.88
TAPS 15500,1,Winter 2015,John Petrakis,4.9272569019434400,5.25
TAPS 15500,1,Winter 2016,John Petrakis,7.301787661262510,4.79
TAPS 15500,1,Winter 2017,John Petrakis,4.304958299661570,4.00
